"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.134833329E-3,2.671668206E-3,-2.089867964E-3,-6.232547164E-3,7.095773620E-3
1.319683333E-2,2.440751610E-2,1.030882392E-2,7.240022421E-3,2.746664554E-2
2.325883333E-2,-1.054684671E-3,1.116251741E-2,1.187861860E-2,1.633449523E-2
3.332083333E-2,4.038660431E-3,1.475398690E-3,-6.540110707E-3,7.826916854E-3
4.338283333E-2,1.466326369E-2,6.940845978E-3,-1.867659152E-2,2.473866843E-2
5.344483332E-2,1.179399842E-2,7.397604883E-3,8.706504107E-3,1.642029752E-2
6.350683332E-2,7.484228185E-3,3.673586324E-3,7.496715188E-3,1.121203133E-2
7.356883332E-2,-1.513192031E-2,4.140724037E-3,-3.113349974E-2,3.486280846E-2
8.362983333E-2,-1.871081600E-3,-8.920439109E-3,-9.074878693E-4,9.159624146E-3
9.369183333E-2,3.187901974E-3,2.095441092E-3,-1.932563245E-2,1.969857005E-2
1.037538333E-1,6.620564740E-3,2.556932587E-3,-1.139271498E-2,1.342250857E-2
1.138158333E-1,-9.623329248E-4,-5.942598358E-4,2.379115105E-2,2.381802044E-2
1.238778333E-1,2.663169187E-3,-1.316911737E-2,3.996338010E-2,4.216147378E-2
1.339398333E-1,-2.820504969E-4,-1.981438659E-3,-5.085908175E-3,5.465538729E-3
1.440018333E-1,1.361195716E-2,3.963955399E-3,1.482795417E-2,2.051503217E-2
1.540638333E-1,1.112502214E-2,1.334181122E-2,4.237243295E-2,4.579512112E-2
1.641258333E-1,8.831607113E-3,-6.339880116E-3,1.871401370E-2,2.164268174E-2
1.741868333E-1,1.854248471E-2,-7.166950498E-3,2.680305183E-2,3.337053350E-2
1.842488333E-1,-3.406573221E-2,1.658416539E-2,-6.943919420E-2,7.910316267E-2
1.943108333E-1,-3.361783549E-4,-9.613005258E-4,2.906767845E-2,2.908551263E-2
2.043728333E-1,-3.440745628E-2,6.568981335E-5,-1.251947343E-2,3.661440397E-2
2.144348333E-1,-1.216988303E-2,1.233150372E-2,-1.561849773E-2,2.332615503E-2
2.244968333E-1,-3.402841967E-3,9.290988129E-3,8.675513864E-3,1.315926801E-2
2.345588333E-1,5.919842639E-2,-1.049217068E-2,6.345339954E-2,8.741208867E-2
2.446208333E-1,1.189762479E-1,-1.470388357E-2,1.097791350E-1,1.625515618E-1
2.546828333E-1,3.029716883E-1,-8.024970923E-2,3.134698159E-1,4.432777743E-1
2.647438333E-1,2.788004134E-1,-8.184919680E-2,9.092613298E-1,9.545601748E-1
2.748058333E-1,-8.868911983E-1,2.458300657E-1,-2.356248398E0,2.529607664E0
2.848678333E-1,5.884891821E-1,-1.643857521E-1,1.431711218E0,1.556643570E0
2.949298333E-1,-1.462174617E-2,-2.118782446E-2,-9.577563822E-2,9.917505858E-2
3.049918333E-1,-2.144221306E-1,5.775927130E-2,-4.766860700E-1,5.258731718E-1
3.150538333E-1,2.701756059E-1,-8.948907740E-2,6.949035734E-1,7.509288444E-1
3.251158333E-1,-1.585739303E-1,5.512095278E-2,-4.458560407E-1,4.764153858E-1
3.351778333E-1,5.720963303E-2,-1.503861839E-2,1.320815849E-1,1.447226563E-1
3.452398333E-1,1.872373698E-2,7.849247474E-3,3.867114544E-2,4.367661276E-2
3.553018333E-1,2.490533342E-2,4.823733643E-3,6.787447929E-3,2.626049292E-2
3.653628333E-1,6.924565136E-3,8.389055114E-3,9.332740903E-3,1.433268645E-2
3.754248333E-1,2.002111307E-2,-2.059594005E-2,-4.589479566E-3,2.908781597E-2
3.854868333E-1,1.358746966E-2,-1.803897092E-2,3.344022632E-3,2.282994286E-2
3.955488333E-1,8.858933710E-3,-1.120308246E-2,7.998991013E-4,1.430488035E-2
4.056108333E-1,1.980558379E-2,-1.034127597E-2,1.127869427E-2,2.502822571E-2
4.156728333E-1,6.874683362E-3,-1.505837101E-2,-4.888857007E-3,1.726026453E-2
4.257348333E-1,2.308750945E-2,-1.564174041E-2,2.295266032E-2,3.611816373E-2
4.357968333E-1,6.950589814E-3,9.207007494E-3,-6.984499097E-3,1.348565584E-2
4.458588333E-1,1.333527650E-2,-8.944357876E-3,5.287637115E-3,1.690533181E-2
4.559208333E-1,2.518160522E-3,-3.642267175E-3,1.022619545E-2,1.114371195E-2
4.659818333E-1,2.631102919E-2,-4.700412210E-3,2.160253823E-2,3.436617217E-2
4.760438333E-1,7.095027461E-3,-1.545364279E-3,-9.083649516E-3,1.162928433E-2
4.861058333E-1,5.159190232E-3,2.786289621E-3,1.098107100E-3,5.965441551E-3
4.961678333E-1,9.657887206E-3,-8.261567540E-4,7.083317041E-3,1.200544462E-2
5.062298333E-1,2.127453684E-2,-1.130758317E-2,1.841872931E-3,2.416319207E-2
5.162918333E-1,1.658360580E-2,1.344311424E-3,4.970133305E-5,1.663807755E-2
5.263538333E-1,1.124298514E-2,-4.679234326E-3,7.834099531E-3,1.448009200E-2
5.364158333E-1,9.485291562E-3,-2.484171297E-3,-1.148977876E-3,9.872285105E-3
5.464778333E-1,-3.181248482E-3,-3.505497146E-3,9.178959131E-3,1.032773658E-2
5.565388333E-1,1.993028709E-2,-4.650729150E-4,8.579034805E-3,2.170328257E-2
5.666008333E-1,8.865160081E-3,-2.190421801E-3,-2.642941475E-3,9.506531994E-3
5.766628333E-1,1.970011692E-2,-1.895192228E-3,-1.295742989E-3,1.983343919E-2
5.867248333E-1,1.057798313E-2,-1.783510409E-3,9.177204967E-3,1.411721387E-2
5.967868333E-1,1.448809618E-2,4.519258160E-3,3.788411021E-3,1.564227232E-2
6.068488333E-1,1.370506493E-2,3.498571850E-3,-9.534469843E-3,1.705798713E-2
6.169108333E-1,6.994188116E-3,-7.372991759E-3,9.923894405E-3,1.420434282E-2
6.269728333E-1,-3.826954679E-3,-1.954272861E-2,1.156871617E-2,2.303039334E-2
6.370348333E-1,-1.393770645E-3,-2.877889909E-3,4.086034298E-3,5.188499130E-3
6.470968333E-1,1.044636596E-2,7.358172722E-4,1.691014767E-3,1.060789894E-2
6.571578333E-1,1.588774831E-2,-4.450937100E-3,5.732025504E-3,1.746675424E-2
6.672198333E-1,2.227690949E-2,2.832866348E-3,1.875319004E-2,2.925693020E-2
6.772818333E-1,1.110055062E-2,2.448375374E-3,1.486303747E-2,1.871167146E-2
6.873438333E-1,3.307846868E-2,9.521825239E-5,1.456599891E-2,3.614363680E-2
6.974058333E-1,-8.419120309E-3,-7.063619234E-4,-1.153070927E-3,8.527022136E-3
7.074678333E-1,9.763324382E-3,-2.502462119E-3,9.474828243E-3,1.383319160E-2
7.175297083E-1,4.749279858E-3,-1.419809941E-2,1.605879307E-2,2.195510239E-2
7.275917083E-1,-5.483569088E-4,-2.115995882E-2,2.738251090E-3,2.134344329E-2
7.376537083E-1,3.121747581E-2,-4.507417548E-3,-2.651127577E-3,3.165242623E-2
7.477157083E-1,1.131705064E-2,-4.811253492E-3,8.878412247E-3,1.516739923E-2
7.577767083E-1,6.073783839E-3,-1.822328612E-2,-5.340262055E-3,1.993733698E-2
7.678387083E-1,1.925608713E-2,1.329309661E-3,7.385033369E-3,2.066646253E-2
7.779007083E-1,1.403997106E-2,-5.105624255E-3,6.633666158E-3,1.634606109E-2
7.879627083E-1,-2.712694646E-3,-8.836367112E-3,-1.150147319E-3,9.314662357E-3
7.980247083E-1,1.037756982E-2,-6.248919368E-3,-5.943694711E-3,1.349334856E-2
8.080867083E-1,1.468766668E-2,-1.103294676E-2,-2.054711580E-3,1.848446121E-2
8.181487083E-1,3.996690670E-3,2.882348411E-3,1.837779880E-3,5.259173277E-3
8.282107083E-1,5.054630139E-3,7.954698354E-3,6.176413894E-3,1.126830069E-2
8.382727083E-1,2.012427532E-2,6.851401851E-3,-4.007096887E-3,2.163296073E-2
8.483347083E-1,2.888306632E-2,-1.427031253E-2,-7.898418903E-3,3.317014261E-2
8.583957083E-1,4.777083825E-3,8.635825887E-3,1.395671904E-2,1.709350827E-2
8.684577083E-1,7.627854988E-3,1.330004018E-3,2.353621244E-2,2.477713419E-2
8.785197083E-1,4.321336763E-3,-9.298735689E-3,-2.210247517E-3,1.048931032E-2
8.885817083E-1,9.912051510E-3,-5.427129753E-3,-4.008851051E-3,1.199055417E-2
8.986437083E-1,1.393046596E-3,-3.905245699E-3,3.508329391E-5,4.146414550E-3
9.087057083E-1,-9.184066309E-3,-1.319071552E-2,1.126758456E-2,1.962907312E-2
9.187677083E-1,1.376116622E-2,-6.244351231E-3,-5.645486712E-3,1.613174319E-2
9.288297083E-1,8.475511679E-3,-6.061150655E-3,8.574357033E-3,1.349412628E-2
9.388917083E-1,6.065933495E-3,2.741759419E-3,1.426603675E-2,1.574269984E-2
9.489537083E-1,1.715695042E-2,1.789613441E-4,-3.246958852E-3,1.746240867E-2
9.590147083E-1,1.974606325E-2,-1.098717403E-2,-4.745015502E-3,2.308982847E-2
9.690767083E-1,1.056538650E-2,6.246617027E-3,-3.545166850E-3,1.277559486E-2
9.791387083E-1,1.429626868E-2,3.728312608E-3,4.387750626E-3,1.541220194E-2
9.892007083E-1,7.854194767E-3,-7.908505350E-3,5.282959342E-3,1.233460545E-2
9.992627083E-1,-1.980392556E-3,6.952741407E-3,1.950221837E-2,2.079901654E-2
1.009324708E0,1.072282278E-2,-1.752136443E-3,1.246450961E-2,1.653520215E-2
1.019386708E0,6.408123518E-3,1.322656626E-2,-2.654635906E-3,1.493496548E-2
1.029448708E0,2.292076787E-2,-1.406291910E-3,2.580960989E-3,2.310845335E-2
1.039510708E0,2.047303432E-2,-1.199150641E-2,3.628197312E-3,2.400219107E-2
1.049572708E0,1.976196722E-2,-1.051956123E-2,-3.107795119E-3,2.260209962E-2
1.059633708E0,4.694395973E-3,-5.199965425E-3,-9.546164274E-3,1.184087186E-2
1.069695708E0,1.177341211E-2,-5.908081513E-3,3.040552139E-5,1.317268327E-2
1.079757708E0,-5.378524773E-5,-5.727621820E-3,-6.556482911E-3,8.706090554E-3
1.089819708E0,3.391805347E-3,-1.747685250E-2,2.276321054E-3,1.794787883E-2
1.099881708E0,1.499440796E-3,-1.962471753E-3,1.230721951E-2,1.255258021E-2
1.109943708E0,-2.504759892E-3,2.135896515E-3,1.066005886E-2,1.115673478E-2
1.120005708E0,1.585068244E-2,9.699489232E-3,7.216048837E-3,1.993478332E-2
1.130067708E0,1.457317089E-2,1.060758010E-3,1.140674829E-2,1.853689359E-2
1.140129708E0,3.287761454E-3,1.855577342E-4,9.161417484E-3,9.735264628E-3
1.150190708E0,1.117255589E-2,-8.761467934E-3,4.221104980E-3,1.481239524E-2
1.160252708E0,-6.342819713E-3,-4.512314592E-3,-1.617924571E-3,7.950473244E-3
1.170314708E0,7.019970682E-3,-9.762017895E-3,1.469522238E-2,1.898753650E-2
1.180376708E0,2.199157221E-2,-8.538871743E-3,1.140207052E-2,2.620207609E-2
1.190438708E0,2.092706376E-2,3.786364496E-3,1.693938375E-2,2.718862401E-2
1.200500708E0,-7.102197153E-4,1.010678435E-2,7.810710669E-3,1.279291613E-2
1.210562708E0,1.609597770E-2,-7.781200502E-3,4.818690419E-3,1.851613774E-2
1.220624708E0,1.056732567E-2,-5.061477777E-3,-2.815434337E-3,1.205046056E-2
1.230686708E0,-4.293957632E-4,4.356449749E-3,6.312654018E-3,7.681968231E-3
1.240748708E0,-7.899777924E-3,-8.864068296E-3,1.589039326E-2,1.983640078E-2
1.250809708E0,1.642158539E-3,-1.429004688E-3,2.232817769E-2,2.243404239E-2
1.260871708E0,1.399386256E-2,7.110195961E-3,5.710390806E-3,1.670304281E-2
1.270933708E0,1.660159741E-2,2.897130903E-3,-1.239609718E-4,1.685294545E-2
1.280995708E0,-5.089498730E-3,-9.706268348E-3,7.361059785E-3,1.320226661E-2
1.291057708E0,-4.886609484E-3,-1.759052603E-2,3.767945766E-3,1.864143164E-2
1.301119708E0,-7.437027907E-3,-2.010139352E-2,4.666078091E-3,2.193507899E-2
1.311181708E0,-5.994170343E-3,1.630148906E-3,8.707088828E-3,1.069583374E-2
1.321243708E0,-3.879945071E-3,-1.831691466E-2,-5.753660202E-4,1.873217506E-2
1.331305708E0,1.961137400E-2,-2.016083412E-3,1.858186662E-2,2.709162878E-2
1.341367708E0,-9.635823104E-4,3.143006321E-3,1.065011859E-2,1.114594122E-2
1.351428708E0,1.423896597E-2,-6.227430850E-3,1.707386971E-4,1.554214266E-2
1.361490708E0,1.254774335E-2,-6.967560444E-3,-3.571479321E-3,1.479013949E-2
1.371552708E0,4.430419311E-3,6.324677356E-4,7.652835846E-3,8.865355447E-3
1.381614708E0,1.180658821E-2,2.187571283E-3,6.005090475E-3,1.342542755E-2
1.391676708E0,-2.514736704E-4,1.687415075E-3,1.124770403E-2,1.137635507E-2
1.401738708E0,1.332158808E-2,6.335275434E-3,1.992964983E-2,2.479498671E-2
1.411800708E0,-6.374495176E-3,-3.907383587E-3,-1.569509625E-2,1.738499013E-2
1.421862708E0,9.014743734E-3,-4.074888043E-3,6.007429361E-3,1.157408850E-2
1.431924708E0,1.698179890E-2,-2.229177877E-3,-4.920431972E-3,1.782025192E-2
1.441986708E0,1.695059852E-3,-6.561142411E-3,1.394034684E-2,1.550016411E-2
1.452047708E0,8.374204100E-3,5.568011105E-3,-6.567007899E-3,1.201064672E-2
1.462109708E0,1.163546579E-2,1.435749086E-2,2.023078144E-2,2.740084169E-2
1.472171708E0,-1.293283047E-3,-7.940244768E-3,1.499401510E-2,1.701589130E-2
1.482233708E0,8.506657239E-3,2.531478927E-4,1.260016501E-2,1.520498140E-2
1.492295708E0,1.998341452E-2,-5.842464790E-3,6.755872965E-3,2.188865163E-2
1.502357708E0,6.765523155E-3,-2.362001035E-3,1.034489393E-2,1.258444210E-2
1.512419708E0,4.273485525E-3,-5.940095019E-3,1.229084730E-2,1.430427680E-2
1.522481708E0,-1.119641527E-2,-4.907147828E-3,8.845083117E-3,1.508891348E-2
1.532543708E0,-7.705282629E-4,-5.677719489E-3,-8.371458650E-3,1.014453214E-2
1.542604708E0,1.971536308E-2,2.317306381E-3,4.201224446E-3,2.029077961E-2
1.552666708E0,1.406813591E-2,3.429684341E-3,8.391339183E-3,1.673588229E-2
1.562728708E0,3.411530564E-3,-2.905609366E-3,4.646782279E-3,6.455516410E-3
1.572790708E0,6.794832323E-3,6.367325485E-3,1.953554749E-3,9.514670582E-3
1.582852708E0,1.034324712E-2,-1.020503584E-3,1.363044441E-2,1.714098023E-2
1.592914708E0,7.870772537E-3,2.425333690E-3,1.355969310E-3,8.346853096E-3
1.602976708E0,1.666783083E-2,-4.381282143E-3,7.194998860E-3,1.867565866E-2
1.613038708E0,9.229295435E-3,-1.133601526E-2,1.228558481E-2,1.909504465E-2
1.623100708E0,2.092601995E-3,-7.054373324E-3,1.528052866E-2,1.695988568E-2
1.633161708E0,6.668511909E-3,3.300954234E-3,7.648742795E-3,1.067092387E-2
1.643223708E0,2.089982168E-3,-8.322908487E-3,3.010731339E-3,9.094137361E-3
1.653285708E0,-3.957304191E-3,2.362275124E-3,1.154766619E-2,1.243339031E-2
1.663347708E0,1.814449718E-2,1.730695434E-2,-8.212999105E-3,2.638573100E-2
1.673409708E0,-5.207703849E-3,-1.319899298E-3,1.154766619E-2,1.273620462E-2
1.683471708E0,-1.091358590E-2,-2.146293595E-3,-7.285630703E-4,1.114646750E-2
1.693533708E0,8.614869558E-3,-8.397935573E-3,1.528462172E-2,1.945150278E-2
1.703595708E0,9.387611083E-3,-3.081957735E-3,6.002166867E-3,1.156078338E-2
1.713657708E0,6.547764621E-3,1.419583362E-2,2.022142589E-2,2.555975310E-2
1.723719833E0,5.721740343E-3,1.440406758E-3,3.607147336E-3,6.915532958E-3
1.733780833E0,4.218105997E-3,-5.684279334E-3,9.743215442E-3,1.204299368E-2
1.743842833E0,1.243983024E-2,-1.242038140E-2,-3.130014539E-3,1.785531410E-2
1.753904833E0,-3.186127252E-3,-7.944849450E-3,-1.630788445E-3,8.713868866E-3
1.763966833E0,2.274868386E-3,-8.355141263E-3,1.288726330E-2,1.552626700E-2
1.774028833E0,1.936256127E-2,-1.551960669E-3,1.672303677E-4,1.942537843E-2
1.784090833E0,8.371956577E-3,9.930052254E-3,1.663766742E-2,2.110705029E-2
1.794152833E0,9.618064470E-3,-2.696297318E-4,4.759633541E-4,9.633608123E-3
1.804214833E0,4.154554072E-3,4.257540442E-3,1.783400774E-4,5.951367518E-3
1.814276833E0,2.324466936E-3,5.308065824E-3,-3.411265612E-3,6.724242887E-3
1.824338833E0,1.785632081E-2,-3.826765101E-3,1.051212430E-2,2.107123825E-2
1.834399833E0,-2.579124598E-3,-4.120825231E-4,1.021274686E-2,1.054143700E-2
1.844461833E0,8.163421112E-3,9.999012854E-3,-3.107795119E-3,1.327705136E-2
1.854523833E0,2.659245157E-3,1.245073210E-3,8.117689490E-3,8.632419983E-3
1.864585833E0,1.204778586E-2,8.568729088E-4,1.111146390E-2,1.641182517E-2
1.874647833E0,9.297145978E-3,-9.882397447E-3,2.279069245E-2,2.652384521E-2
1.884709833E0,1.026419550E-2,1.831165217E-3,3.931083083E-3,1.114272362E-2
1.894771833E0,9.194602717E-3,2.455278743E-2,-1.208561003E-2,2.886939659E-2
1.904833833E0,3.342255219E-2,6.490226649E-3,2.204341829E-2,4.055986103E-2
1.914895833E0,1.556486551E-2,-7.668605056E-3,2.084941685E-2,2.712509401E-2
1.924957833E0,1.171967940E-2,9.391194787E-3,1.576584756E-2,2.177400685E-2
1.935018833E0,2.054939074E-2,-9.680357873E-3,2.145986617E-2,3.124920229E-2
1.945080833E0,2.697549673E-2,-2.808560204E-2,1.637571216E-2,4.224502828E-2
1.955142833E0,1.277328827E-3,-6.743210088E-3,-1.101498485E-2,1.297814865E-2
1.965204833E0,-2.457513933E-3,8.340450134E-3,9.490031004E-3,1.287102061E-2
1.975266833E0,-1.096778914E-2,3.387767114E-3,-5.178294182E-3,1.259301772E-2
1.985328833E0,4.712513206E-3,3.141562790E-3,9.638550282E-3,1.117939395E-2
1.995390833E0,1.802730847E-3,-1.087710019E-2,7.396143079E-3,1.327644830E-2
2.005452833E0,1.102951609E-3,-7.217309643E-3,2.056641161E-2,2.182391687E-2
2.015514833E0,-1.320346976E-3,-7.894760739E-2,1.068286300E-2,7.967804962E-2
2.025575833E0,2.611017276E-2,-2.056811279E-1,4.911661148E-5,2.073317870E-1
2.035637833E0,6.659023887E-2,-1.809117559E-1,-1.163829803E-2,1.931289034E-1
2.045699833E0,1.511427771E-1,-2.371892880E-1,-2.722522080E-2,2.825670010E-1
2.055761833E0,3.645218923E-1,-2.065030089E-2,5.240274668E-3,3.651439515E-1
2.065823833E0,6.171427681E-1,-1.123489132E-1,1.869881094E-2,6.275644349E-1
2.075885833E0,9.927290907E-1,-1.220281016E-2,-1.993725121E-2,9.930042548E-1
2.085947833E0,1.524755037E0,6.124947432E-2,3.349519014E-2,1.526352301E0
2.096009833E0,1.994950697E0,-2.388805403E-1,3.543763518E-2,2.009514375E0
2.106071833E0,1.943911814E0,-4.431079590E-1,2.780701876E-2,1.993968664E0
2.116133833E0,1.802610193E0,-3.400253112E-1,6.841827035E-3,1.834412040E0
2.126194833E0,1.956598956E0,1.926650248E-1,-1.740774572E-2,1.966138936E0
2.136256833E0,1.800745955E0,4.322944473E-1,4.814188063E-2,1.852533973E0
2.146318833E0,1.509173815E0,4.682231024E-1,-6.682373464E-2,1.581551102E0
2.156380833E0,1.523825914E0,3.802639124E-1,3.901203811E-2,1.571040419E0
2.166442833E0,1.608970730E0,4.295665384E-1,-1.186926305E-2,1.665369358E0
2.176504833E0,1.336817047E0,4.292820349E-1,-3.034704924E-3,1.404055588E0
2.186566833E0,1.314801257E0,6.310014731E-1,-1.350297511E-2,1.458440103E0
2.196628833E0,1.504357317E0,6.855934174E-1,4.189003766E-2,1.653748484E0
2.206690833E0,1.382342007E0,6.646330496E-1,-6.596243978E-3,1.533835071E0
2.216751833E0,1.204391573E0,5.169322360E-1,1.526824951E-2,1.310729231E0
2.226813833E0,1.179366002E0,2.247537221E-1,1.527994394E-2,1.200688085E0
2.236875833E0,1.332069108E0,2.379041284E-1,-1.779600084E-2,1.353263899E0
2.246937833E0,1.686449699E0,6.316174042E-1,-5.204606652E-3,1.800855414E0
2.256999833E0,1.651341408E0,5.127397459E-1,5.948547900E-2,1.730135549E0
2.267061833E0,1.564115569E0,3.044434325E-1,-6.250322700E-2,1.594694319E0
2.277123833E0,1.491021573E0,3.357907211E-1,-1.460751414E-2,1.528435186E0
2.287185833E0,1.227142577E0,3.193149850E-1,2.897002995E-2,1.268337584E0
2.297247833E0,1.616154473E0,4.874074880E-1,1.998753726E-2,1.688170856E0
